Signal Legend:

Key        Signal Name

0        = spi_slave_cmd:spi_slave_cmd_inst|miso
1        = spi_slave_cmd:spi_slave_cmd_inst|mosi
2        = spi_slave_cmd:spi_slave_cmd_inst|sclk
3        = spi_slave_cmd:spi_slave_cmd_inst|cs_n
4        = spi_slave_cmd:spi_slave_cmd_inst|spi_slave_driver:spi_slave_inst|rec_valid
5        = spi_slave_cmd:spi_slave_cmd_inst|spi_slave_driver:spi_slave_inst|rec_data[7..0]
6        = spi_slave_cmd:spi_slave_cmd_inst|Ton_data[15..0]
7        = spi_slave_cmd:spi_slave_cmd_inst|received_data_cnt[3..0]
8        = spi_slave_cmd:spi_slave_cmd_inst|state[2..0]
9        = spi_slave_cmd:spi_slave_cmd_inst|sequence_comparator_diff:SC_received_data_cnt|seq_diff

Data Table:

Signals-> 0 1 2 3 4 5   6   7  8  9 

sample

336       1 1 1 0 0 F1h 500 0h 3h 0 
337       1 1 1 0 0 F1h 500 0h 3h 0 
338       1 1 1 0 0 F1h 500 0h 3h 0 
339       1 1 1 0 0 F5h 500 0h 3h 0 
340       1 1 1 0 0 F5h 500 0h 3h 0 
341       1 0 0 0 0 F5h 500 0h 3h 0 
342       1 0 0 0 0 F5h 500 0h 3h 0 
343       1 0 0 0 0 F5h 500 0h 3h 0 
344       1 0 0 0 0 F5h 500 0h 3h 0 
345       1 0 0 0 0 F5h 500 0h 3h 0 
346       1 0 1 0 0 F5h 500 0h 3h 0 
347       1 0 1 0 0 F5h 500 0h 3h 0 
348       1 0 1 0 0 F5h 500 0h 3h 0 
349       1 0 1 0 0 F5h 500 0h 3h 0 
350       1 0 1 0 0 F5h 500 0h 3h 0 
351       1 0 0 0 0 F5h 500 0h 3h 0 
352       1 0 0 0 0 F5h 500 0h 3h 0 
353       1 0 0 0 0 F5h 500 0h 3h 0 
354       1 0 0 0 0 F5h 500 0h 3h 0 
355       1 0 0 0 0 F5h 500 0h 3h 0 
356       1 0 1 0 0 F5h 500 0h 3h 0 
357       1 0 1 0 0 F5h 500 0h 3h 0 
358       1 0 1 0 0 F5h 500 0h 3h 0 
359       1 0 1 0 0 F4h 500 0h 3h 0 
360       1 0 1 0 0 F4h 500 0h 3h 0 
361       1 1 0 0 0 F4h 500 0h 3h 0 
362       1 1 0 0 0 F4h 500 0h 3h 0 
363       1 1 0 0 0 F4h 500 0h 3h 0 
364       1 1 0 0 1 F4h 500 0h 3h 0 
365       1 1 0 0 0 F4h 500 1h 3h 0 
366       1 1 0 0 0 F4h 500 1h 3h 1 
367       1 1 0 0 0 F4h 500 1h 3h 0 
368       1 1 0 0 0 F4h 500 1h 3h 0 
369       1 1 0 0 0 F4h 500 1h 3h 0 
370       1 1 0 0 0 F4h 500 1h 3h 0 
371       1 1 0 0 0 F4h 500 1h 3h 0 
372       1 1 0 0 0 F4h 500 1h 3h 0 
373       1 1 0 0 0 F4h 500 1h 3h 0 
374       1 1 0 0 0 F4h 500 1h 3h 0 
375       1 1 0 0 0 F4h 500 1h 3h 0 
376       1 1 0 0 0 F4h 500 1h 3h 0 
377       1 1 0 0 0 F4h 500 1h 3h 0 
378       1 1 0 0 0 F4h 500 1h 3h 0 
379       1 1 0 0 0 F4h 500 1h 3h 0 
380       1 1 0 0 0 F4h 500 1h 3h 0 
381       1 1 0 0 0 F4h 500 1h 3h 0 
382       1 1 0 0 0 F4h 500 1h 3h 0 
383       1 1 0 0 0 F4h 500 1h 3h 0 
384       1 1 0 0 0 F4h 500 1h 3h 0 
385       1 1 0 0 0 F4h 500 1h 3h 0 
386       1 1 0 0 0 F4h 500 1h 3h 0 
387       1 1 0 0 0 F4h 500 1h 3h 0 
388       1 1 0 0 0 F4h 500 1h 3h 0 
389       1 1 0 0 0 F4h 500 1h 3h 0 
390       1 1 0 0 0 F4h 500 1h 3h 0 
391       1 1 0 0 0 F4h 500 1h 3h 0 
392       1 1 0 0 0 F4h 500 1h 3h 0 
393       1 1 0 0 0 F4h 500 1h 3h 0 
394       1 1 0 0 0 F4h 500 1h 3h 0 
395       1 1 0 0 0 F4h 500 1h 3h 0 
396       1 1 0 0 0 F4h 500 1h 3h 0 
397       1 1 0 0 0 F4h 500 1h 3h 0 
398       1 1 0 0 0 F4h 500 1h 3h 0 
399       1 1 0 0 0 F4h 500 1h 3h 0 
400       1 1 0 0 0 F4h 500 1h 3h 0 
401       1 1 0 0 0 F4h 500 1h 3h 0 
402       1 1 0 0 0 F4h 500 1h 3h 0 
403       1 1 0 0 0 F4h 500 1h 3h 0 
404       1 1 0 0 0 F4h 500 1h 3h 0 
405       1 1 0 0 0 F4h 500 1h 3h 0 
406       1 1 0 0 0 F4h 500 1h 3h 0 
407       1 1 0 0 0 F4h 500 1h 3h 0 
408       1 1 0 0 0 F4h 500 1h 3h 0 
409       1 1 0 0 0 F4h 500 1h 3h 0 
410       1 1 0 0 0 F4h 500 1h 3h 0 
411       1 1 0 0 0 F4h 500 1h 3h 0 
412       1 1 0 0 0 F4h 500 1h 3h 0 
413       1 1 0 0 0 F4h 500 1h 3h 0 
414       1 1 0 0 0 F4h 500 1h 3h 0 
415       1 1 0 0 0 F4h 500 1h 3h 0 
416       1 1 0 0 0 F4h 500 1h 3h 0 
417       1 1 0 0 0 F4h 500 1h 3h 0 
418       1 1 0 0 0 F4h 500 1h 3h 0 
419       1 1 0 0 0 F4h 500 1h 3h 0 
420       1 1 0 0 0 F4h 500 1h 3h 0 
421       1 1 0 0 0 F4h 500 1h 3h 0 
422       1 1 0 0 0 F4h 500 1h 3h 0 
423       1 1 0 0 0 F4h 500 1h 3h 0 
424       1 1 0 0 0 F4h 500 1h 3h 0 
425       1 1 0 0 0 F4h 500 1h 3h 0 
426       1 1 0 0 0 F4h 500 1h 3h 0 
427       1 1 0 0 0 F4h 500 1h 3h 0 
428       1 1 0 0 0 F4h 500 1h 3h 0 
429       1 1 0 0 0 F4h 500 1h 3h 0 
430       1 1 0 0 0 F4h 500 1h 3h 0 
431       1 1 0 0 0 F4h 500 1h 3h 0 
432       1 1 0 0 0 F4h 500 1h 3h 0 
433       1 1 0 0 0 F4h 500 1h 3h 0 
434       1 1 0 0 0 F4h 500 1h 3h 0 
435       1 1 0 0 0 F4h 500 1h 3h 0 
436       1 1 0 0 0 F4h 500 1h 3h 0 
437       1 1 0 0 0 F4h 500 1h 3h 0 
438       1 1 0 0 0 F4h 500 1h 3h 0 
439       1 1 0 0 0 F4h 500 1h 3h 0 
440       1 1 0 0 0 F4h 500 1h 3h 0 
441       1 1 0 0 0 F4h 500 1h 3h 0 
442       1 1 0 0 0 F4h 500 1h 3h 0 
443       1 1 0 0 0 F4h 500 1h 3h 0 
444       1 1 0 0 0 F4h 500 1h 3h 0 
445       1 1 0 0 0 F4h 500 1h 3h 0 
446       1 1 0 0 0 F4h 500 1h 3h 0 
447       1 1 0 0 0 F4h 500 1h 3h 0 
448       1 1 0 0 0 F4h 500 1h 3h 0 
449       1 1 0 0 0 F4h 500 1h 3h 0 
450       1 1 0 0 0 F4h 500 1h 3h 0 
451       1 1 0 0 0 F4h 500 1h 3h 0 
452       1 1 0 0 0 F4h 500 1h 3h 0 
453       1 1 0 0 0 F4h 500 1h 3h 0 
454       1 1 0 0 0 F4h 500 1h 3h 0 
455       1 1 0 0 0 F4h 500 1h 3h 0 
456       1 1 0 0 0 F4h 500 1h 3h 0 
457       1 1 0 0 0 F4h 500 1h 3h 0 
458       1 1 0 0 0 F4h 500 1h 3h 0 
459       1 1 0 0 0 F4h 500 1h 3h 0 
460       1 1 0 0 0 F4h 500 1h 3h 0 
461       1 1 0 0 0 F4h 500 1h 3h 0 
462       1 1 0 0 0 F4h 500 1h 3h 0 
463       1 1 0 0 0 F4h 500 1h 3h 0 
464       1 1 0 0 0 F4h 500 1h 3h 0 
465       1 1 0 0 0 F4h 500 1h 3h 0 
466       1 1 0 0 0 F4h 500 1h 3h 0 
467       1 1 0 0 0 F4h 500 1h 3h 0 
468       1 1 0 0 0 F4h 500 1h 3h 0 
469       1 1 0 0 0 F4h 500 1h 3h 0 
470       1 1 0 0 0 F4h 500 1h 3h 0 
471       1 1 0 0 0 F4h 500 1h 3h 0 
472       1 1 0 0 0 F4h 500 1h 3h 0 
473       1 1 0 0 0 F4h 500 1h 3h 0 
474       1 1 0 0 0 F4h 500 1h 3h 0 
475       1 1 0 0 0 F4h 500 1h 3h 0 
476       1 1 0 0 0 F4h 500 1h 3h 0 
477       1 1 0 0 0 F4h 500 1h 3h 0 
478       1 1 0 0 0 F4h 500 1h 3h 0 
479       1 1 0 0 0 F4h 500 1h 3h 0 
480       1 1 0 0 0 F4h 500 1h 3h 0 
481       1 1 0 0 0 F4h 500 1h 3h 0 
482       1 1 0 0 0 F4h 500 1h 3h 0 
483       1 1 0 0 0 F4h 500 1h 3h 0 
484       1 1 0 0 0 F4h 500 1h 3h 0 
485       1 1 0 0 0 F4h 500 1h 3h 0 
486       1 1 0 0 0 F4h 500 1h 3h 0 
487       1 1 0 0 0 F4h 500 1h 3h 0 
488       1 1 0 0 0 F4h 500 1h 3h 0 
489       1 1 0 0 0 F4h 500 1h 3h 0 
490       1 1 0 0 0 F4h 500 1h 3h 0 
491       1 1 0 0 0 F4h 500 1h 3h 0 
492       1 1 0 0 0 F4h 500 1h 3h 0 
493       1 1 0 0 0 F4h 500 1h 3h 0 
494       1 1 0 0 0 F4h 500 1h 3h 0 
495       1 1 0 0 0 F4h 500 1h 3h 0 
496       1 1 0 0 0 F4h 500 1h 3h 0 
497       1 1 0 0 0 F4h 500 1h 3h 0 
498       1 1 0 0 0 F4h 500 1h 3h 0 
499       1 1 0 0 0 F4h 500 1h 3h 0 
500       1 1 0 0 0 F4h 500 1h 3h 0 
501       1 1 0 0 0 F4h 500 1h 3h 0 
502       1 1 0 0 0 F4h 500 1h 3h 0 
503       1 1 0 0 0 F4h 500 1h 3h 0 
504       1 1 0 0 0 F4h 500 1h 3h 0 
505       1 1 0 0 0 F4h 500 1h 3h 0 
506       1 1 0 0 0 F4h 500 1h 3h 0 
507       1 1 0 0 0 F4h 500 1h 3h 0 
508       1 1 0 0 0 F4h 500 1h 3h 0 
509       1 1 0 0 0 F4h 500 1h 3h 0 
510       1 1 0 0 0 F4h 500 1h 3h 0 
511       1 1 0 0 0 F4h 500 1h 3h 0 
512       1 1 0 0 0 F4h 500 1h 3h 0 
513       1 1 0 0 0 F4h 500 1h 3h 0 
514       1 1 0 0 0 F4h 500 1h 3h 0 
515       1 1 0 0 0 F4h 500 1h 3h 0 
516       1 1 0 0 0 F4h 500 1h 3h 0 
517       1 1 0 0 0 F4h 500 1h 3h 0 
518       1 1 0 0 0 F4h 500 1h 3h 0 
519       1 1 0 0 0 F4h 500 1h 3h 0 
520       1 1 0 0 0 F4h 500 1h 3h 0 
521       1 1 0 0 0 F4h 500 1h 3h 0 
522       1 1 0 0 0 F4h 500 1h 3h 0 
523       1 1 0 0 0 F4h 500 1h 3h 0 
524       1 1 0 0 0 F4h 500 1h 3h 0 
525       1 1 0 0 0 F4h 500 1h 3h 0 
526       1 1 0 0 0 F4h 500 1h 3h 0 
527       1 1 0 0 0 F4h 500 1h 3h 0 
528       1 1 0 0 0 F4h 500 1h 3h 0 
529       1 1 0 0 0 F4h 500 1h 3h 0 
530       1 1 0 0 0 F4h 500 1h 3h 0 
531       1 1 0 0 0 F4h 500 1h 3h 0 
532       1 1 0 0 0 F4h 500 1h 3h 0 
533       1 1 0 0 0 F4h 500 1h 3h 0 
534       1 1 0 0 0 F4h 500 1h 3h 0 
535       1 1 0 0 0 F4h 500 1h 3h 0 
536       1 1 0 0 0 F4h 500 1h 3h 0 
537       1 1 0 0 0 F4h 500 1h 3h 0 
538       1 1 0 0 0 F4h 500 1h 3h 0 
539       1 1 0 0 0 F4h 500 1h 3h 0 
540       1 1 0 0 0 F4h 500 1h 3h 0 
541       1 1 0 0 0 F4h 500 1h 3h 0 
542       1 1 0 0 0 F4h 500 1h 3h 0 
543       1 1 0 0 0 F4h 500 1h 3h 0 
544       1 1 0 0 0 F4h 500 1h 3h 0 
545       1 1 0 0 0 F4h 500 1h 3h 0 
546       1 1 0 0 0 F4h 500 1h 3h 0 
547       1 1 0 0 0 F4h 500 1h 3h 0 
548       1 1 0 0 0 F4h 500 1h 3h 0 
549       1 1 0 0 0 F4h 500 1h 3h 0 
550       1 1 0 0 0 F4h 500 1h 3h 0 
551       1 1 0 0 0 F4h 500 1h 3h 0 
552       1 0 0 0 0 F4h 500 1h 3h 0 
553       1 0 0 0 0 F4h 500 1h 3h 0 
554       1 0 0 0 0 F4h 500 1h 3h 0 
555       1 0 0 0 0 F4h 500 1h 3h 0 
556       1 0 0 0 0 F4h 500 1h 3h 0 
557       1 0 0 0 0 F4h 500 1h 3h 0 
558       1 0 0 0 0 F4h 500 1h 3h 0 
559       1 0 0 0 0 F4h 500 1h 3h 0 
560       1 0 0 0 0 F4h 500 1h 3h 0 
561       1 0 0 0 0 F4h 500 1h 3h 0 
562       1 0 0 0 0 F4h 500 1h 3h 0 
563       1 0 0 0 0 F4h 500 1h 3h 0 
564       1 0 0 0 0 F4h 500 1h 3h 0 
565       1 0 0 0 0 F4h 500 1h 3h 0 
566       1 0 0 0 0 F4h 500 1h 3h 0 
567       1 0 0 0 0 F4h 500 1h 3h 0 
568       1 0 0 0 0 F4h 500 1h 3h 0 
569       1 0 0 0 0 F4h 500 1h 3h 0 
570       1 0 0 0 0 F4h 500 1h 3h 0 
571       1 0 0 0 0 F4h 500 1h 3h 0 
572       1 0 0 0 0 F4h 500 1h 3h 0 
573       1 0 1 0 0 F4h 500 1h 3h 0 
574       1 0 1 0 0 F4h 500 1h 3h 0 
575       1 0 1 0 0 F4h 500 1h 3h 0 
576       1 0 1 0 0 74h 500 1h 3h 0 
577       1 0 1 0 0 74h 500 1h 3h 0 
578       1 0 0 0 0 74h 500 1h 3h 0 
579       1 0 0 0 0 74h 500 1h 3h 0 
580       1 0 0 0 0 74h 500 1h 3h 0 
581       1 0 0 0 0 74h 500 1h 3h 0 
582       1 0 0 0 0 74h 500 1h 3h 0 
583       1 0 1 0 0 74h 500 1h 3h 0 
584       1 0 1 0 0 74h 500 1h 3h 0 
585       1 0 1 0 0 74h 500 1h 3h 0 
586       1 0 1 0 0 34h 500 1h 3h 0 
587       1 0 1 0 0 34h 500 1h 3h 0 
588       1 0 0 0 0 34h 500 1h 3h 0 
589       1 0 0 0 0 34h 500 1h 3h 0 
590       1 0 0 0 0 34h 500 1h 3h 0 
591       1 0 0 0 0 34h 500 1h 3h 0 
592       1 0 0 0 0 34h 500 1h 3h 0 
593       1 0 0 0 0 34h 500 1h 3h 0 
594       1 0 1 0 0 34h 500 1h 3h 0 
595       1 0 1 0 0 34h 500 1h 3h 0 
596       1 0 1 0 0 34h 500 1h 3h 0 
597       1 0 1 0 0 14h 500 1h 3h 0 
598       1 0 1 0 0 14h 500 1h 3h 0 
599       1 0 0 0 0 14h 500 1h 3h 0 
600       1 0 0 0 0 14h 500 1h 3h 0 
601       1 0 0 0 0 14h 500 1h 3h 0 
602       1 0 0 0 0 14h 500 1h 3h 0 
603       1 0 0 0 0 14h 500 1h 3h 0 
604       1 0 1 0 0 14h 500 1h 3h 0 
605       1 0 1 0 0 14h 500 1h 3h 0 
606       1 0 1 0 0 14h 500 1h 3h 0 
607       1 0 1 0 0 04h 500 1h 3h 0 
608       1 0 1 0 0 04h 500 1h 3h 0 
609       1 0 0 0 0 04h 500 1h 3h 0 
610       1 0 0 0 0 04h 500 1h 3h 0 
611       1 0 0 0 0 04h 500 1h 3h 0 
612       1 0 0 0 0 04h 500 1h 3h 0 
613       1 0 0 0 0 04h 500 1h 3h 0 
614       1 0 1 0 0 04h 500 1h 3h 0 
615       1 0 1 0 0 04h 500 1h 3h 0 
616       1 0 1 0 0 04h 500 1h 3h 0 
617       1 0 1 0 0 04h 500 1h 3h 0 
618       1 0 1 0 0 04h 500 1h 3h 0 
619       1 0 0 0 0 04h 500 1h 3h 0 
620       1 0 0 0 0 04h 500 1h 3h 0 
621       1 0 0 0 0 04h 500 1h 3h 0 
622       1 0 0 0 0 04h 500 1h 3h 0 
623       1 0 0 0 0 04h 500 1h 3h 0 
624       1 0 0 0 0 04h 500 1h 3h 0 
625       1 0 1 0 0 04h 500 1h 3h 0 
626       1 0 1 0 0 04h 500 1h 3h 0 
627       1 0 1 0 0 00h 500 1h 3h 0 
628       1 0 1 0 0 00h 500 1h 3h 0 
629       1 0 1 0 0 00h 500 1h 3h 0 
630       1 0 0 0 0 00h 500 1h 3h 0 
631       1 0 0 0 0 00h 500 1h 3h 0 
632       1 0 0 0 0 00h 500 1h 3h 0 
633       1 0 0 0 0 00h 500 1h 3h 0 
634       1 0 0 0 0 00h 500 1h 3h 0 
635       1 0 1 0 0 00h 500 1h 3h 0 
636       1 0 1 0 0 00h 500 1h 3h 0 
637       1 0 1 0 0 00h 500 1h 3h 0 
638       1 0 1 0 0 00h 500 1h 3h 0 
639       1 0 1 0 0 00h 500 1h 3h 0 
640       1 1 0 0 0 00h 500 1h 3h 0 
641       1 1 0 0 0 00h 500 1h 3h 0 
642       1 1 0 0 0 00h 500 1h 3h 0 
643       1 1 0 0 0 00h 500 1h 3h 0 
644       1 1 0 0 0 00h 500 1h 3h 0 
645       1 1 1 0 0 00h 500 1h 3h 0 
646       1 1 1 0 0 00h 500 1h 3h 0 
647       1 1 1 0 0 00h 500 1h 3h 0 
648       1 1 1 0 0 01h 500 1h 3h 0 
649       1 1 1 0 0 01h 500 1h 3h 0 
650       1 0 1 0 0 01h 500 1h 3h 0 
651       1 0 0 0 0 01h 500 1h 3h 0 
652       1 0 0 0 0 01h 500 1h 3h 0 
653       1 0 0 0 1 01h 500 1h 3h 0 
654       1 0 0 0 0 01h 500 2h 3h 0 
655       1 0 0 0 0 01h 500 2h 3h 1 
656       1 0 0 0 0 01h 500 2h 3h 0 
657       1 0 0 0 0 01h 500 2h 3h 0 
658       1 0 0 0 0 01h 500 2h 3h 0 
659       1 0 0 0 0 01h 500 2h 3h 0 
660       1 0 0 0 0 01h 500 2h 3h 0 
661       1 0 0 0 0 01h 500 2h 3h 0 
662       1 0 0 0 0 01h 500 2h 3h 0 
663       1 0 0 0 0 01h 500 2h 3h 0 
664       1 0 0 0 0 01h 500 2h 3h 0 
665       1 0 0 0 0 01h 500 2h 3h 0 
666       1 0 0 0 0 01h 500 2h 3h 0 
667       1 0 0 0 0 01h 500 2h 3h 0 
668       1 0 0 0 0 01h 500 2h 3h 0 
669       1 0 0 0 0 01h 500 2h 3h 0 
670       1 0 0 0 0 01h 500 2h 3h 0 
671       1 0 0 0 0 01h 500 2h 3h 0 
672       1 0 0 0 0 01h 500 2h 3h 0 
673       1 0 0 0 0 01h 500 2h 3h 0 
674       1 0 0 0 0 01h 500 2h 3h 0 
675       1 0 0 0 0 01h 500 2h 3h 0 
676       1 0 0 0 0 01h 500 2h 3h 0 
677       1 0 0 0 0 01h 500 2h 3h 0 
678       1 0 0 0 0 01h 500 2h 3h 0 
679       1 0 0 0 0 01h 500 2h 3h 0 
680       1 0 0 0 0 01h 500 2h 3h 0 
681       1 0 0 0 0 01h 500 2h 3h 0 
682       1 0 0 0 0 01h 500 2h 3h 0 
683       1 0 0 0 0 01h 500 2h 3h 0 
684       1 0 0 0 0 01h 500 2h 3h 0 
685       1 0 0 0 0 01h 500 2h 3h 0 
686       1 0 0 0 0 01h 500 2h 3h 0 
687       1 0 0 0 0 01h 500 2h 3h 0 
688       1 0 0 0 0 01h 500 2h 3h 0 
689       1 0 0 0 0 01h 500 2h 3h 0 
690       1 0 0 0 0 01h 500 2h 3h 0 
691       1 0 0 0 0 01h 500 2h 3h 0 
692       1 0 0 0 0 01h 500 2h 3h 0 
693       1 0 0 0 0 01h 500 2h 3h 0 
694       1 0 0 0 0 01h 500 2h 3h 0 
695       1 0 0 0 0 01h 500 2h 3h 0 
696       1 0 0 0 0 01h 500 2h 3h 0 
697       1 0 0 0 0 01h 500 2h 3h 0 
698       1 0 0 0 0 01h 500 2h 3h 0 
699       1 0 0 0 0 01h 500 2h 3h 0 
700       1 0 0 0 0 01h 500 2h 3h 0 
701       1 0 0 0 0 01h 500 2h 3h 0 
702       1 0 0 0 0 01h 500 2h 3h 0 
703       1 0 0 0 0 01h 500 2h 3h 0 
704       1 0 0 0 0 01h 500 2h 3h 0 
705       1 0 0 0 0 01h 500 2h 3h 0 
706       1 0 0 0 0 01h 500 2h 3h 0 
707       1 0 0 0 0 01h 500 2h 3h 0 
708       1 0 0 0 0 01h 500 2h 3h 0 
709       1 0 0 0 0 01h 500 2h 3h 0 
710       1 0 0 0 0 01h 500 2h 3h 0 
711       1 0 0 0 0 01h 500 2h 3h 0 
712       1 0 0 0 0 01h 500 2h 3h 0 
713       1 0 0 0 0 01h 500 2h 3h 0 
714       1 0 0 0 0 01h 500 2h 3h 0 
715       1 0 0 0 0 01h 500 2h 3h 0 
716       1 0 0 0 0 01h 500 2h 3h 0 
717       1 0 0 0 0 01h 500 2h 3h 0 
718       1 0 0 0 0 01h 500 2h 3h 0 
719       1 0 0 0 0 01h 500 2h 3h 0 
720       1 0 0 0 0 01h 500 2h 3h 0 
721       1 0 0 0 0 01h 500 2h 3h 0 
722       1 0 0 0 0 01h 500 2h 3h 0 
723       1 0 0 0 0 01h 500 2h 3h 0 
724       1 0 0 0 0 01h 500 2h 3h 0 
725       1 0 0 0 0 01h 500 2h 3h 0 
726       1 0 0 0 0 01h 500 2h 3h 0 
727       1 0 0 0 0 01h 500 2h 3h 0 
728       1 0 0 0 0 01h 500 2h 3h 0 
729       1 0 0 0 0 01h 500 2h 3h 0 
730       1 0 0 0 0 01h 500 2h 3h 0 
731       1 0 0 0 0 01h 500 2h 3h 0 
732       1 0 0 0 0 01h 500 2h 3h 0 
733       1 0 0 0 0 01h 500 2h 3h 0 
734       1 0 0 0 0 01h 500 2h 3h 0 
735       1 0 0 0 0 01h 500 2h 3h 0 
736       1 0 0 0 0 01h 500 2h 3h 0 
737       1 0 0 0 0 01h 500 2h 3h 0 
738       1 0 0 0 0 01h 500 2h 3h 0 
739       1 0 0 0 0 01h 500 2h 3h 0 
740       1 0 0 0 0 01h 500 2h 3h 0 
741       1 0 0 0 0 01h 500 2h 3h 0 
742       1 0 0 0 0 01h 500 2h 3h 0 
743       1 0 0 0 0 01h 500 2h 3h 0 
744       1 0 0 0 0 01h 500 2h 3h 0 
745       1 0 0 0 0 01h 500 2h 3h 0 
746       1 0 0 0 0 01h 500 2h 3h 0 
747       1 0 0 0 0 01h 500 2h 3h 0 
748       1 0 0 0 0 01h 500 2h 3h 0 
749       1 0 0 0 0 01h 500 2h 3h 0 
750       1 0 0 0 0 01h 500 2h 3h 0 
751       1 0 0 0 0 01h 500 2h 3h 0 
752       1 0 0 0 0 01h 500 2h 3h 0 
753       1 0 0 0 0 01h 500 2h 3h 0 
754       1 0 0 0 0 01h 500 2h 3h 0 
755       1 0 0 0 0 01h 500 2h 3h 0 
756       1 0 0 0 0 01h 500 2h 3h 0 
757       1 0 0 0 0 01h 500 2h 3h 0 
758       1 0 0 0 0 01h 500 2h 3h 0 
759       1 0 0 0 0 01h 500 2h 3h 0 
760       1 0 0 0 0 01h 500 2h 3h 0 
761       1 0 0 0 0 01h 500 2h 3h 0 
762       1 0 0 0 0 01h 500 2h 3h 0 
763       1 0 0 0 0 01h 500 2h 3h 0 
764       1 0 0 0 0 01h 500 2h 3h 0 
765       1 0 0 0 0 01h 500 2h 3h 0 
766       1 0 0 0 0 01h 500 2h 3h 0 
767       1 0 0 0 0 01h 500 2h 3h 0 
768       1 0 0 0 0 01h 500 2h 3h 0 
769       1 0 0 0 0 01h 500 2h 3h 0 
770       1 0 0 0 0 01h 500 2h 3h 0 
771       1 0 0 0 0 01h 500 2h 3h 0 
772       1 0 0 0 0 01h 500 2h 3h 0 
773       1 0 0 0 0 01h 500 2h 3h 0 
774       1 0 0 0 0 01h 500 2h 3h 0 
775       1 0 0 0 0 01h 500 2h 3h 0 
776       1 0 0 1 0 01h 500 2h 3h 0 
777       1 0 0 1 0 01h 500 2h 3h 0 
778       1 0 0 1 0 01h 500 2h 3h 0 
779       1 0 0 1 0 01h 500 2h 3h 0 
780       1 0 0 1 0 01h 500 2h 3h 0 
781       1 0 0 1 0 01h 500 2h 3h 0 
782       1 0 0 1 0 01h 500 2h 3h 0 
783       1 0 0 1 0 01h 500 2h 3h 0 
784       1 0 0 1 0 01h 500 2h 3h 0 
785       1 0 0 1 0 01h 500 2h 3h 0 
786       1 0 0 1 0 01h 500 2h 3h 0 
787       1 0 0 1 0 01h 500 2h 3h 0 
788       1 0 0 1 0 01h 500 2h 3h 0 
789       1 0 0 1 0 01h 500 2h 3h 0 
790       1 0 0 1 0 01h 500 2h 3h 0 
791       1 0 0 1 0 01h 500 2h 3h 0 
792       1 0 0 1 0 01h 500 2h 3h 0 
793       1 0 0 1 0 01h 500 2h 3h 0 
794       1 0 0 1 0 01h 500 2h 3h 0 
795       1 0 0 1 0 01h 500 2h 3h 0 
796       1 0 0 1 0 01h 500 2h 3h 0 
797       1 0 0 1 0 01h 500 2h 3h 0 
798       1 0 0 1 0 01h 500 2h 3h 0 
799       1 0 0 1 0 01h 500 2h 3h 0 
800       1 0 0 1 0 01h 500 2h 3h 0 
801       1 0 0 1 0 01h 500 2h 3h 0 
802       1 0 0 1 0 01h 500 2h 3h 0 
803       1 0 0 1 0 01h 500 2h 3h 0 
804       1 0 0 1 0 01h 500 2h 3h 0 
805       1 0 0 1 0 01h 500 2h 3h 0 
806       1 0 0 1 0 01h 500 2h 3h 0 
807       1 0 0 1 0 01h 500 2h 3h 0 
808       1 0 0 1 0 01h 500 2h 3h 0 
809       1 0 0 1 0 01h 500 2h 3h 0 
810       1 0 0 1 0 01h 500 2h 3h 0 
811       1 0 0 1 0 01h 500 2h 3h 0 
812       1 0 0 1 0 01h 500 2h 3h 0 
813       1 0 0 1 0 01h 500 2h 3h 0 
814       1 0 0 1 0 01h 500 2h 3h 0 
815       1 0 0 1 0 01h 500 2h 3h 0 
816       1 0 0 1 0 01h 500 2h 3h 0 
817       1 0 0 1 0 01h 500 2h 3h 0 
818       1 0 0 1 0 01h 500 2h 3h 0 
819       1 0 0 1 0 01h 500 2h 3h 0 
820       1 0 0 1 0 01h 500 2h 3h 0 
821       1 0 0 1 0 01h 500 2h 3h 0 
822       1 0 0 1 0 01h 500 2h 3h 0 
823       1 0 0 1 0 01h 500 2h 3h 0 
824       1 0 0 1 0 01h 500 2h 3h 0 
825       1 0 0 1 0 01h 500 2h 3h 0 
826       1 0 0 1 0 01h 500 2h 3h 0 
827       1 0 0 1 0 01h 500 2h 3h 0 
828       1 0 0 1 0 01h 500 2h 3h 0 
829       1 0 0 1 0 01h 500 2h 3h 0 
830       1 0 0 1 0 01h 500 2h 3h 0 
831       1 0 0 1 0 01h 500 2h 3h 0 
832       1 0 0 1 0 01h 500 2h 3h 0 
833       1 0 0 1 0 01h 500 2h 3h 0 
834       1 0 0 1 0 01h 500 2h 3h 0 
835       1 0 0 1 0 01h 500 2h 3h 0 
836       1 0 0 1 0 01h 500 2h 3h 0 
837       1 0 0 1 0 01h 500 2h 3h 0 
838       1 0 0 1 0 01h 500 2h 3h 0 
839       1 0 0 1 0 01h 500 2h 3h 0 
840       1 0 0 1 0 01h 500 2h 3h 0 
841       1 0 0 1 0 01h 500 2h 3h 0 
842       1 0 0 1 0 01h 500 2h 3h 0 
843       1 0 0 1 0 01h 500 2h 3h 0 
844       1 0 0 1 0 01h 500 2h 3h 0 
845       1 0 0 1 0 01h 500 2h 3h 0 
846       1 0 0 1 0 01h 500 2h 3h 0 
847       1 0 0 1 0 01h 500 2h 3h 0 
